timestamp,node_id,voltage,neighbor1_voltage,neighbor2_voltage,neighbor_mean,neighbor_variance,difference_from_neighbors,voltage_ratio,label,scenario_type
2026-03-11 11:29:01.014932,substation_011,0.0,230.53,229.13,229.83,0.4908,229.83,0.0,1,fdi_attack
2026-03-11 11:29:01.514932,substation_048,107.41,134.81,133.57,134.19,0.3837,26.78,0.8004,0,genuine_fault
2026-03-11 11:29:02.014932,substation_003,113.29,123.71,108.53,116.12,57.6236,2.83,0.9756,0,genuine_fault
2026-03-11 11:29:02.514932,substation_028,166.7,184.32,168.75,176.53,60.5861,9.83,0.9443,0,genuine_fault
2026-03-11 11:29:03.014932,substation_037,228.92,227.19,229.74,228.46,1.6253,0.46,1.002,0,normal
2026-03-11 11:29:03.514932,substation_023,225.17,230.85,228.94,229.89,0.9152,4.72,0.9795,0,normal
2026-03-11 11:29:04.014932,substation_020,90.77,114.61,131.54,123.08,71.7042,32.31,0.7375,0,genuine_fault
2026-03-11 11:29:04.514932,substation_027,234.5,231.02,230.94,230.98,0.0015,3.52,1.0152,0,normal
2026-03-11 11:29:05.014932,substation_017,125.57,138.1,152.16,145.13,49.3827,19.56,0.8652,0,genuine_fault
2026-03-11 11:29:05.514932,substation_025,37.41,229.07,232.59,230.83,3.1059,193.41,0.1621,1,fdi_attack
2026-03-11 11:29:06.014932,substation_001,104.32,128.85,137.3,133.08,17.8324,28.76,0.7839,0,genuine_fault
2026-03-11 11:29:06.514932,substation_035,114.56,112.61,119.87,116.24,13.1658,1.68,0.9856,0,genuine_fault
2026-03-11 11:29:07.014932,substation_010,230.71,229.48,229.66,229.57,0.0087,1.14,1.005,0,normal
2026-03-11 11:29:07.514932,substation_043,414.11,230.28,228.89,229.59,0.4857,184.52,1.8037,1,fdi_attack
2026-03-11 11:29:08.014932,substation_007,230.13,227.87,229.62,228.75,0.771,1.38,1.006,0,normal
2026-03-11 11:29:08.514932,substation_035,166.83,185.86,184.71,185.29,0.3291,18.46,0.9004,0,genuine_fault
2026-03-11 11:29:09.014932,substation_028,228.32,232.53,228.01,230.27,5.1081,1.95,0.9915,0,normal
2026-03-11 11:29:09.514932,substation_041,173.43,179.39,177.42,178.41,0.9757,4.98,0.9721,0,genuine_fault
2026-03-11 11:29:10.014932,substation_014,95.74,227.63,231.18,229.41,3.1481,133.66,0.4174,1,fdi_attack
2026-03-11 11:29:10.514932,substation_039,99.62,229.7,225.86,227.78,3.6845,128.16,0.4374,1,fdi_attack
2026-03-11 11:29:11.014932,substation_007,421.9,230.87,230.79,230.83,0.0016,191.07,1.8277,1,fdi_attack
2026-03-11 11:29:11.514932,substation_031,153.6,160.37,162.52,161.45,1.1567,7.85,0.9514,0,genuine_fault
2026-03-11 11:29:12.014932,substation_041,231.07,230.97,230.93,230.95,0.0003,0.12,1.0005,0,normal
2026-03-11 11:29:12.514932,substation_042,229.11,227.9,231.9,229.9,3.987,0.79,0.9966,0,normal
2026-03-11 11:29:13.014932,substation_048,232.93,229.43,230.05,229.74,0.0966,3.19,1.0139,0,normal
2026-03-11 11:29:13.514932,substation_029,231.94,232.1,231.13,231.61,0.2357,0.33,1.0014,0,normal
2026-03-11 11:29:14.014932,substation_019,232.27,231.36,229.71,230.54,0.6815,1.73,1.0075,0,normal
2026-03-11 11:29:14.514932,substation_005,124.08,134.53,154.75,144.64,102.171,20.56,0.8578,0,genuine_fault
2026-03-11 11:29:15.014932,substation_044,215.18,216.02,219.34,217.68,2.7574,2.51,0.9885,0,genuine_fault
2026-03-11 11:29:15.514932,substation_041,178.83,184.71,197.96,191.34,43.9233,12.51,0.9346,0,genuine_fault
2026-03-11 11:29:16.014932,substation_005,230.56,226.79,227.63,227.21,0.1769,3.35,1.0147,0,normal
2026-03-11 11:29:16.514932,substation_001,423.92,231.22,232.34,231.78,0.3147,192.14,1.829,1,fdi_attack
2026-03-11 11:29:17.014932,substation_045,363.16,230.03,229.12,229.58,0.2076,133.58,1.5819,1,fdi_attack
2026-03-11 11:29:17.514932,substation_038,198.21,208.32,201.18,204.75,12.7448,6.54,0.9681,0,genuine_fault
2026-03-11 11:29:18.014932,substation_017,286.41,226.1,229.88,227.99,3.5671,58.42,1.2562,1,fdi_attack
2026-03-11 11:29:18.514932,substation_030,230.81,228.82,226.86,227.84,0.9617,2.97,1.013,0,normal
2026-03-11 11:29:19.014932,substation_030,229.94,232.55,228.41,230.48,4.2868,0.54,0.9977,0,normal
2026-03-11 11:29:19.514932,substation_003,88.81,88.63,109.16,98.89,105.3424,10.08,0.898,0,genuine_fault
2026-03-11 11:29:20.014932,substation_000,99.51,127.44,101.73,114.58,165.2772,15.07,0.8685,0,genuine_fault
2026-03-11 11:29:20.514932,substation_018,229.84,229.6,231.34,230.47,0.7576,0.63,0.9973,0,normal
2026-03-11 11:29:21.014932,substation_011,0.0,229.39,230.46,229.92,0.2895,229.92,0.0,1,fdi_attack
2026-03-11 11:29:21.514932,substation_007,183.45,188.86,186.32,187.59,1.6108,4.15,0.9779,0,genuine_fault
2026-03-11 11:29:22.014932,substation_027,231.97,228.92,228.91,228.91,0.0,3.05,1.0133,0,normal
2026-03-11 11:29:22.514932,substation_044,227.42,229.12,228.51,228.81,0.0905,1.39,0.9939,0,normal
2026-03-11 11:29:23.014932,substation_009,229.62,230.83,229.82,230.33,0.2544,0.71,0.9969,0,normal
2026-03-11 11:29:23.514932,substation_023,230.57,228.7,229.14,228.92,0.0466,1.65,1.0072,0,normal
2026-03-11 11:29:24.014932,substation_042,226.07,230.45,229.39,229.92,0.2805,3.85,0.9832,0,normal
2026-03-11 11:29:24.514932,substation_019,229.28,227.18,228.21,227.7,0.2625,1.58,1.0069,0,normal
2026-03-11 11:29:25.014932,substation_005,0.0,231.12,230.81,230.97,0.0236,230.97,0.0,1,fdi_attack
2026-03-11 11:29:25.514932,substation_029,168.14,180.8,185.49,183.15,5.4826,15.01,0.9181,0,genuine_fault
2026-03-11 11:29:26.014932,substation_031,322.42,226.85,232.43,229.64,7.8116,92.78,1.404,1,fdi_attack
2026-03-11 11:29:26.514932,substation_034,67.87,230.59,228.44,229.51,1.1542,161.64,0.2957,1,fdi_attack
2026-03-11 11:29:27.014932,substation_006,153.93,152.33,161.48,156.91,20.9305,2.97,0.981,0,genuine_fault
2026-03-11 11:29:27.514932,substation_024,301.47,231.68,232.86,232.27,0.3497,69.2,1.2979,1,fdi_attack
2026-03-11 11:29:28.014932,substation_000,196.62,203.11,200.83,201.97,1.3055,5.35,0.9735,0,genuine_fault
2026-03-11 11:29:28.514932,substation_028,0.0,230.95,230.25,230.6,0.1223,230.6,0.0,1,fdi_attack
2026-03-11 11:29:29.014932,substation_030,128.71,137.8,145.12,141.46,13.4293,12.75,0.9099,0,genuine_fault
2026-03-11 11:29:29.514932,substation_026,225.7,228.58,229.4,228.99,0.1676,3.28,0.9857,0,normal
2026-03-11 11:29:30.014932,substation_018,184.45,196.2,188.78,192.49,13.75,8.03,0.9583,0,genuine_fault
2026-03-11 11:29:30.514932,substation_023,231.46,228.94,230.95,229.95,1.012,1.51,1.0066,0,normal
2026-03-11 11:29:31.014932,substation_018,129.88,227.67,227.19,227.43,0.0577,97.55,0.5711,1,fdi_attack
2026-03-11 11:29:31.514932,substation_031,230.44,229.97,229.39,229.68,0.0823,0.76,1.0033,0,normal
2026-03-11 11:29:32.014932,substation_034,151.17,165.89,171.73,168.81,8.5486,17.64,0.8955,0,genuine_fault
2026-03-11 11:29:32.514932,substation_000,228.93,229.22,231.71,230.47,1.5498,1.53,0.9933,0,normal
2026-03-11 11:29:33.014932,substation_021,167.69,185.52,180.43,182.98,6.4871,15.29,0.9165,0,genuine_fault
2026-03-11 11:29:33.514932,substation_048,227.95,232.82,231.24,232.03,0.6236,4.08,0.9824,0,normal
2026-03-11 11:29:34.014932,substation_040,229.74,230.89,228.48,229.68,1.4523,0.06,1.0003,0,normal
2026-03-11 11:29:34.514932,substation_016,120.82,149.16,132.97,141.07,65.5387,20.24,0.8565,0,genuine_fault
2026-03-11 11:29:35.014932,substation_004,111.28,120.99,144.05,132.52,132.8355,21.24,0.8397,0,genuine_fault
2026-03-11 11:29:35.514932,substation_049,129.4,232.43,234.54,233.48,1.1084,104.08,0.5542,1,fdi_attack
2026-03-11 11:29:36.014932,substation_012,185.95,198.01,188.11,193.06,24.5165,7.1,0.9632,0,genuine_fault
2026-03-11 11:29:36.514932,substation_026,137.75,230.62,229.6,230.11,0.2578,92.36,0.5986,1,fdi_attack
2026-03-11 11:29:37.014932,substation_000,361.77,227.21,230.75,228.98,3.1233,132.79,1.5799,1,fdi_attack
2026-03-11 11:29:37.514932,substation_042,68.79,223.33,229.6,226.47,9.8316,157.67,0.3038,1,fdi_attack
2026-03-11 11:29:38.014932,substation_014,119.02,147.26,136.1,141.68,31.1315,22.67,0.84,0,genuine_fault
2026-03-11 11:29:38.514932,substation_012,85.76,228.22,234.69,231.45,10.4924,145.69,0.3705,1,fdi_attack
2026-03-11 11:29:39.014932,substation_020,128.33,153.35,135.0,144.17,84.1357,15.84,0.8901,0,genuine_fault
2026-03-11 11:29:39.514932,substation_044,212.68,214.74,213.38,214.06,0.4656,1.38,0.9936,0,genuine_fault
2026-03-11 11:29:40.014932,substation_046,107.55,116.28,133.77,125.03,76.497,17.47,0.8602,0,genuine_fault
2026-03-11 11:29:40.514932,substation_006,229.83,229.93,232.7,231.31,1.9227,1.49,0.9936,0,normal
2026-03-11 11:29:41.014932,substation_008,152.44,156.19,166.06,161.13,24.3331,8.68,0.9461,0,genuine_fault
2026-03-11 11:29:41.514932,substation_012,139.13,234.76,228.15,231.45,10.9316,92.32,0.6011,1,fdi_attack
2026-03-11 11:29:42.014932,substation_024,0.0,227.72,226.05,226.88,0.7007,226.88,0.0,1,fdi_attack
2026-03-11 11:29:42.514932,substation_037,121.56,132.76,131.68,132.22,0.292,10.66,0.9194,0,genuine_fault
2026-03-11 11:29:43.014932,substation_045,112.58,132.33,127.31,129.82,6.3094,17.23,0.8672,0,genuine_fault
2026-03-11 11:29:43.514932,substation_026,167.39,169.78,174.63,172.21,5.8831,4.81,0.972,0,genuine_fault
2026-03-11 11:29:44.014932,substation_036,341.35,230.0,228.63,229.32,0.4679,112.04,1.4886,1,fdi_attack
2026-03-11 11:29:44.514932,substation_037,335.85,229.71,228.37,229.04,0.4477,106.81,1.4664,1,fdi_attack
2026-03-11 11:29:45.014932,substation_010,233.52,230.84,229.97,230.41,0.1879,3.12,1.0135,0,normal
2026-03-11 11:29:45.514932,substation_008,341.05,225.39,228.25,226.82,2.0372,114.23,1.5036,1,fdi_attack
2026-03-11 11:29:46.014932,substation_003,215.05,217.45,219.99,218.72,1.6073,3.67,0.9832,0,genuine_fault
2026-03-11 11:29:46.514932,substation_032,232.0,233.32,227.71,230.51,7.8727,1.48,1.0064,0,normal
2026-03-11 11:29:47.014932,substation_004,325.62,229.45,230.36,229.91,0.2091,95.71,1.4163,1,fdi_attack
2026-03-11 11:29:47.514932,substation_045,174.85,180.65,175.77,178.21,5.9531,3.35,0.9812,0,genuine_fault
2026-03-11 11:29:48.014932,substation_023,228.14,226.88,228.6,227.74,0.7381,0.4,1.0018,0,normal
2026-03-11 11:29:48.514932,substation_030,395.17,228.11,229.88,228.99,0.791,166.17,1.7257,1,fdi_attack
2026-03-11 11:29:49.014932,substation_049,226.57,229.93,226.9,228.42,2.306,1.84,0.9919,0,normal
2026-03-11 11:29:49.514932,substation_009,355.98,230.95,227.98,229.46,2.1957,126.52,1.5514,1,fdi_attack
2026-03-11 11:29:50.014932,substation_013,135.89,148.29,137.06,142.67,31.5365,6.79,0.9524,0,genuine_fault
2026-03-11 11:29:50.514932,substation_034,177.22,233.6,229.13,231.36,5.0153,54.14,0.766,1,fdi_attack
2026-03-11 11:29:51.014932,substation_019,229.09,228.42,227.07,227.74,0.4514,1.35,1.0059,0,normal
2026-03-11 11:29:51.514932,substation_003,114.3,148.48,128.28,138.38,102.0007,24.08,0.826,0,genuine_fault
2026-03-11 11:29:52.014932,substation_027,229.75,231.87,229.6,230.74,1.2854,0.99,0.9957,0,normal
2026-03-11 11:29:52.514932,substation_029,146.21,161.74,154.49,158.12,13.1435,11.9,0.9247,0,genuine_fault
2026-03-11 11:29:53.014932,substation_027,137.91,232.69,229.56,231.13,2.457,93.21,0.5967,1,fdi_attack
2026-03-11 11:29:53.514932,substation_003,428.98,231.24,230.28,230.76,0.2313,198.22,1.859,1,fdi_attack
2026-03-11 11:29:54.014932,substation_038,118.84,228.27,228.5,228.38,0.0133,109.54,0.5204,1,fdi_attack
2026-03-11 11:29:54.514932,substation_039,128.79,155.11,141.66,148.39,45.2094,19.6,0.8679,0,genuine_fault
2026-03-11 11:29:55.014932,substation_038,136.31,148.78,154.6,151.69,8.4624,15.38,0.8986,0,genuine_fault
2026-03-11 11:29:55.514932,substation_040,232.48,229.67,230.09,229.88,0.0445,2.59,1.0113,0,normal
2026-03-11 11:29:56.014932,substation_004,79.9,123.78,104.61,114.2,91.9407,34.3,0.6996,0,genuine_fault
2026-03-11 11:29:56.514932,substation_047,65.25,229.07,228.05,228.56,0.2601,163.31,0.2855,1,fdi_attack
2026-03-11 11:29:57.014932,substation_028,146.14,154.18,156.36,155.27,1.1919,9.13,0.9412,0,genuine_fault
2026-03-11 11:29:57.514932,substation_042,0.0,229.66,227.56,228.61,1.0951,228.61,0.0,1,fdi_attack
2026-03-11 11:29:58.014932,substation_014,229.38,230.31,230.16,230.23,0.006,0.86,0.9963,0,normal
2026-03-11 11:29:58.514932,substation_018,0.0,228.77,229.57,229.17,0.1583,229.17,0.0,1,fdi_attack
2026-03-11 11:29:59.014932,substation_040,0.0,230.77,231.86,231.32,0.2954,231.32,0.0,1,fdi_attack
2026-03-11 11:29:59.514932,substation_040,145.71,169.23,163.55,166.39,8.0389,20.68,0.8757,0,genuine_fault
2026-03-11 11:30:00.014932,substation_013,232.73,231.28,231.66,231.47,0.0351,1.25,1.0054,0,normal
2026-03-11 11:30:00.514932,substation_042,95.7,101.58,98.14,99.86,2.9485,4.16,0.9584,0,genuine_fault
2026-03-11 11:30:01.014932,substation_033,231.85,229.51,231.76,230.64,1.2697,1.21,1.0053,0,normal
2026-03-11 11:30:01.514932,substation_037,374.37,231.92,228.97,230.44,2.1692,143.93,1.6246,1,fdi_attack
2026-03-11 11:30:02.014932,substation_013,230.19,228.45,230.46,229.45,1.0093,0.74,1.0032,0,normal
2026-03-11 11:30:02.514932,substation_007,107.03,142.01,130.32,136.17,34.1991,29.14,0.786,0,genuine_fault
2026-03-11 11:30:03.014932,substation_010,228.88,227.21,229.47,228.34,1.276,0.53,1.0023,0,normal
2026-03-11 11:30:03.514932,substation_045,308.16,227.82,229.87,228.84,1.0533,79.31,1.3466,1,fdi_attack
2026-03-11 11:30:04.014932,substation_013,229.98,230.65,232.93,231.79,1.2927,1.81,0.9922,0,normal
2026-03-11 11:30:04.514932,substation_001,59.29,232.15,230.49,231.32,0.6879,172.03,0.2563,1,fdi_attack
2026-03-11 11:30:05.014932,substation_011,303.72,229.77,231.98,230.88,1.2248,72.84,1.3155,1,fdi_attack
2026-03-11 11:30:05.514932,substation_021,104.68,116.74,122.2,119.47,7.4653,14.79,0.8762,0,genuine_fault
2026-03-11 11:30:06.014932,substation_029,125.5,231.36,231.78,231.57,0.0431,106.07,0.5419,1,fdi_attack
2026-03-11 11:30:06.514932,substation_006,230.84,231.31,228.45,229.88,2.0379,0.96,1.0042,0,normal
2026-03-11 11:30:07.014932,substation_045,0.0,229.14,232.15,230.64,2.2665,230.64,0.0,1,fdi_attack
2026-03-11 11:30:07.514932,substation_009,228.04,231.44,227.44,229.44,3.9921,1.4,0.9939,0,normal
2026-03-11 11:30:08.014932,substation_014,146.27,153.81,169.21,161.51,59.2359,15.24,0.9056,0,genuine_fault
2026-03-11 11:30:08.514932,substation_036,231.07,230.19,230.78,230.49,0.0862,0.58,1.0025,0,normal
2026-03-11 11:30:09.014932,substation_041,349.92,228.89,229.29,229.09,0.0402,120.83,1.5274,1,fdi_attack
2026-03-11 11:30:09.514932,substation_021,227.33,227.83,228.2,228.01,0.0338,0.68,0.997,0,normal
2026-03-11 11:30:10.014932,substation_002,138.06,158.79,143.69,151.24,57.0266,13.18,0.9128,0,genuine_fault
2026-03-11 11:30:10.514932,substation_017,231.43,230.64,229.22,229.93,0.5088,1.5,1.0065,0,normal
2026-03-11 11:30:11.014932,substation_045,233.57,232.69,233.45,233.07,0.1433,0.5,1.0021,0,normal
2026-03-11 11:30:11.514932,substation_003,0.0,229.13,234.12,231.63,6.2358,231.63,0.0,1,fdi_attack
2026-03-11 11:30:12.014932,substation_013,136.71,154.68,135.41,145.04,92.8447,8.34,0.9425,0,genuine_fault
2026-03-11 11:30:12.514932,substation_033,0.0,234.02,230.87,232.44,2.4849,232.44,0.0,1,fdi_attack
2026-03-11 11:30:13.014932,substation_038,231.02,232.02,230.35,231.18,0.6971,0.16,0.9993,0,normal
2026-03-11 11:30:13.514932,substation_032,153.74,166.82,165.62,166.22,0.3593,12.48,0.9249,0,genuine_fault
2026-03-11 11:30:14.014932,substation_006,231.6,235.73,229.74,232.73,8.978,1.13,0.9951,0,normal
2026-03-11 11:30:14.514932,substation_018,376.15,231.61,231.27,231.44,0.0288,144.72,1.6253,1,fdi_attack
2026-03-11 11:30:15.014932,substation_003,229.07,226.46,230.54,228.5,4.1604,0.57,1.0025,0,normal
2026-03-11 11:30:15.514932,substation_040,229.25,229.54,230.24,229.89,0.1206,0.64,0.9972,0,normal
2026-03-11 11:30:16.014932,substation_017,158.0,231.92,227.83,229.87,4.1794,71.87,0.6873,1,fdi_attack
2026-03-11 11:30:16.514932,substation_009,126.98,142.18,129.23,135.7,41.9395,8.72,0.9357,0,genuine_fault
2026-03-11 11:30:17.014932,substation_002,161.79,167.78,184.16,175.97,67.0572,14.18,0.9194,0,genuine_fault
2026-03-11 11:30:17.514932,substation_021,0.0,227.25,231.8,229.53,5.1898,229.53,0.0,1,fdi_attack
2026-03-11 11:30:18.014932,substation_010,184.15,190.36,184.59,187.48,8.3312,3.32,0.9823,0,genuine_fault
2026-03-11 11:30:18.514932,substation_004,228.71,231.91,229.94,230.93,0.9654,2.22,0.9904,0,normal
2026-03-11 11:30:19.014932,substation_025,164.19,186.92,170.87,178.9,64.3779,14.71,0.9178,0,genuine_fault
2026-03-11 11:30:19.514932,substation_013,307.14,228.19,231.57,229.88,2.8679,77.26,1.3361,1,fdi_attack
2026-03-11 11:30:20.014932,substation_030,68.05,229.86,229.43,229.64,0.0463,161.59,0.2963,1,fdi_attack
2026-03-11 11:30:20.514932,substation_044,374.07,229.28,230.85,230.07,0.6165,144.01,1.6259,1,fdi_attack
2026-03-11 11:30:21.014932,substation_027,191.59,200.15,197.9,199.02,1.2654,7.43,0.9627,0,genuine_fault
2026-03-11 11:30:21.514932,substation_032,207.56,204.91,211.95,208.43,12.3911,0.87,0.9958,0,genuine_fault
2026-03-11 11:30:22.014932,substation_047,146.31,161.53,156.92,159.23,5.3317,12.91,0.9189,0,genuine_fault
2026-03-11 11:30:22.514932,substation_030,152.29,163.64,167.16,165.4,3.0947,13.11,0.9207,0,genuine_fault
2026-03-11 11:30:23.014932,substation_009,181.69,189.75,195.61,192.68,8.594,10.99,0.9429,0,genuine_fault
2026-03-11 11:30:23.514932,substation_046,230.95,229.67,229.62,229.64,0.0006,1.3,1.0057,0,normal
2026-03-11 11:30:24.014932,substation_003,148.81,155.88,165.56,160.72,23.3998,11.91,0.9259,0,genuine_fault
2026-03-11 11:30:24.514932,substation_034,175.49,177.44,178.09,177.77,0.1074,2.28,0.9872,0,genuine_fault
2026-03-11 11:30:25.014932,substation_045,229.35,230.4,231.67,231.03,0.4055,1.68,0.9927,0,normal
2026-03-11 11:30:25.514932,substation_033,230.57,228.71,230.53,229.62,0.8262,0.95,1.0041,0,normal
2026-03-11 11:30:26.014932,substation_044,232.05,225.65,229.8,227.73,4.3112,4.32,1.019,0,normal
2026-03-11 11:30:26.514932,substation_021,203.27,207.35,203.78,205.56,3.1783,2.29,0.9889,0,genuine_fault
2026-03-11 11:30:27.014932,substation_046,82.76,124.61,94.95,109.78,220.0181,27.02,0.7539,0,genuine_fault
2026-03-11 11:30:27.514932,substation_006,202.46,202.16,205.41,203.79,2.6369,1.33,0.9935,0,genuine_fault
2026-03-11 11:30:28.014932,substation_033,0.0,229.93,225.9,227.92,4.0453,227.92,0.0,1,fdi_attack
2026-03-11 11:30:28.514932,substation_031,392.22,233.04,229.68,231.36,2.8258,160.86,1.6953,1,fdi_attack
2026-03-11 11:30:29.014932,substation_048,293.27,230.62,228.52,229.57,1.0999,63.69,1.2774,1,fdi_attack
2026-03-11 11:30:29.514932,substation_035,148.34,166.2,171.3,168.75,6.496,20.41,0.8791,0,genuine_fault
2026-03-11 11:30:30.014932,substation_039,128.81,143.68,135.86,139.77,15.3203,10.96,0.9216,0,genuine_fault
2026-03-11 11:30:30.514932,substation_019,311.04,229.46,227.55,228.51,0.9127,82.53,1.3612,1,fdi_attack
2026-03-11 11:30:31.014932,substation_022,226.85,231.92,230.74,231.33,0.3523,4.47,0.9807,0,normal
2026-03-11 11:30:31.514932,substation_038,227.76,229.08,231.55,230.31,1.5219,2.55,0.9889,0,normal
2026-03-11 11:30:32.014932,substation_039,72.53,231.87,232.39,232.13,0.0669,159.6,0.3125,1,fdi_attack
2026-03-11 11:30:32.514932,substation_036,287.15,229.7,232.78,231.24,2.3691,55.9,1.2418,1,fdi_attack
2026-03-11 11:30:33.014932,substation_036,141.2,165.46,166.19,165.83,0.1319,24.62,0.8515,0,genuine_fault
2026-03-11 11:30:33.514932,substation_024,230.85,229.64,229.77,229.7,0.0041,1.15,1.005,0,normal
2026-03-11 11:30:34.014932,substation_015,0.0,228.58,227.87,228.23,0.1241,228.23,0.0,1,fdi_attack
2026-03-11 11:30:34.514932,substation_026,283.13,228.77,232.84,230.81,4.1402,52.33,1.2267,1,fdi_attack
2026-03-11 11:30:35.014932,substation_031,0.0,231.87,229.32,230.59,1.6311,230.59,0.0,1,fdi_attack
2026-03-11 11:30:35.514932,substation_026,232.05,229.31,227.13,228.22,1.1928,3.83,1.0168,0,normal
2026-03-11 11:30:36.014932,substation_037,231.82,229.74,224.5,227.12,6.8572,4.7,1.0207,0,normal
2026-03-11 11:30:36.514932,substation_033,230.81,228.91,232.55,230.73,3.309,0.08,1.0003,0,normal
2026-03-11 11:30:37.014932,substation_034,231.95,228.56,228.31,228.44,0.0152,3.52,1.0154,0,normal
2026-03-11 11:30:37.514932,substation_016,136.52,159.8,143.23,151.51,68.6773,14.99,0.901,0,genuine_fault
2026-03-11 11:30:38.014932,substation_009,0.0,229.37,230.75,230.06,0.4728,230.06,0.0,1,fdi_attack
2026-03-11 11:30:38.514932,substation_044,291.14,228.69,231.32,230.0,1.7274,61.14,1.2658,1,fdi_attack
2026-03-11 11:30:39.014932,substation_002,231.59,226.98,230.35,228.67,2.8548,2.93,1.0128,0,normal
2026-03-11 11:30:39.514932,substation_010,107.31,139.59,106.99,123.29,265.6284,15.99,0.8703,0,genuine_fault
2026-03-11 11:30:40.014932,substation_032,230.11,233.29,231.23,232.26,1.0653,2.15,0.9907,0,normal
2026-03-11 11:30:40.514932,substation_007,110.81,145.59,120.05,132.82,163.0786,22.01,0.8343,0,genuine_fault
2026-03-11 11:30:41.014932,substation_012,112.74,132.7,122.64,127.67,25.3034,14.94,0.883,0,genuine_fault
2026-03-11 11:30:41.514932,substation_048,227.23,233.23,231.91,232.57,0.4405,5.34,0.977,0,normal
2026-03-11 11:30:42.014932,substation_028,0.0,228.5,225.19,226.85,2.7246,226.85,0.0,1,fdi_attack
2026-03-11 11:30:42.514932,substation_040,178.69,187.06,191.38,189.22,4.6608,10.53,0.9444,0,genuine_fault
2026-03-11 11:30:43.014932,substation_029,232.31,228.78,230.06,229.42,0.412,2.89,1.0126,0,normal
2026-03-11 11:30:43.514932,substation_014,230.69,230.18,229.6,229.89,0.0829,0.8,1.0035,0,normal
2026-03-11 11:30:44.014932,substation_016,185.61,189.72,190.37,190.04,0.1062,4.43,0.9767,0,genuine_fault
2026-03-11 11:30:44.514932,substation_035,229.25,234.86,228.08,231.47,11.4933,2.22,0.9904,0,normal
2026-03-11 11:30:45.014932,substation_019,393.42,229.62,232.88,231.25,2.6504,162.16,1.7012,1,fdi_attack
2026-03-11 11:30:45.514932,substation_021,334.26,233.17,230.51,231.84,1.7623,102.42,1.4418,1,fdi_attack
2026-03-11 11:30:46.014932,substation_011,228.41,228.56,229.2,228.88,0.102,0.47,0.998,0,normal
2026-03-11 11:30:46.514932,substation_030,232.49,231.76,231.97,231.86,0.0112,0.63,1.0027,0,normal
2026-03-11 11:30:47.014932,substation_034,229.15,231.54,228.48,230.01,2.3268,0.86,0.9963,0,normal
2026-03-11 11:30:47.514932,substation_014,399.02,227.76,227.01,227.38,0.139,171.64,1.7548,1,fdi_attack
2026-03-11 11:30:48.014932,substation_009,232.9,232.27,227.6,229.93,5.4636,2.97,1.0129,0,normal
2026-03-11 11:30:48.514932,substation_047,125.01,227.12,228.19,227.65,0.2867,102.64,0.5491,1,fdi_attack
2026-03-11 11:30:49.014932,substation_006,161.67,228.19,227.52,227.85,0.112,66.18,0.7095,1,fdi_attack
2026-03-11 11:30:49.514932,substation_044,210.03,209.54,208.16,208.85,0.4719,1.18,1.0057,0,genuine_fault
2026-03-11 11:30:50.014932,substation_032,393.52,229.97,231.44,230.71,0.5419,162.81,1.7057,1,fdi_attack
2026-03-11 11:30:50.514932,substation_011,111.88,130.36,135.93,133.15,7.7537,21.26,0.8403,0,genuine_fault
2026-03-11 11:30:51.014932,substation_035,149.79,229.26,230.38,229.82,0.3116,80.03,0.6518,1,fdi_attack
2026-03-11 11:30:51.514932,substation_005,176.78,195.4,182.45,188.93,41.9029,12.15,0.9357,0,genuine_fault
2026-03-11 11:30:52.014932,substation_016,56.68,229.01,229.69,229.35,0.1164,172.67,0.2471,1,fdi_attack
2026-03-11 11:30:52.514932,substation_048,105.73,141.69,132.21,136.95,22.4494,31.22,0.772,0,genuine_fault
2026-03-11 11:30:53.014932,substation_026,229.32,227.26,230.57,228.92,2.7379,0.4,1.0017,0,normal
2026-03-11 11:30:53.514932,substation_044,231.54,227.03,228.44,227.73,0.4941,3.81,1.0167,0,normal
2026-03-11 11:30:54.014932,substation_036,229.93,227.62,229.22,228.42,0.6389,1.51,1.0066,0,normal
2026-03-11 11:30:54.514932,substation_048,230.52,231.88,226.73,229.31,6.6534,1.21,1.0053,0,normal
2026-03-11 11:30:55.014932,substation_014,365.1,232.19,229.76,230.97,1.4853,134.12,1.5807,1,fdi_attack
2026-03-11 11:30:55.514932,substation_040,229.37,227.8,230.06,228.93,1.2757,0.44,1.0019,0,normal
2026-03-11 11:30:56.014932,substation_042,0.0,229.77,230.16,229.96,0.0385,229.96,0.0,1,fdi_attack
2026-03-11 11:30:56.514932,substation_016,225.89,226.6,233.26,229.93,11.0769,4.04,0.9824,0,normal
2026-03-11 11:30:57.014932,substation_043,88.46,96.37,117.13,106.75,107.7737,18.29,0.8287,0,genuine_fault
2026-03-11 11:30:57.514932,substation_048,227.4,230.72,229.79,230.25,0.2172,2.85,0.9876,0,normal
2026-03-11 11:30:58.014932,substation_005,348.94,228.03,230.41,229.22,1.4163,119.72,1.5223,1,fdi_attack
2026-03-11 11:30:58.514932,substation_008,95.79,120.93,109.41,115.17,33.1976,19.38,0.8317,0,genuine_fault
2026-03-11 11:30:59.014932,substation_006,416.11,226.72,232.8,229.76,9.2679,186.35,1.8111,1,fdi_attack
2026-03-11 11:30:59.514932,substation_004,323.76,231.74,231.77,231.76,0.0003,92.0,1.397,1,fdi_attack
